,,N,N,N,O,,,,,W_A_13,,W_A_140,,W_M_19,O,O,C,,,,Proj. Loc. (State):,,,,US,,,,State/Terrain,Contractor,WA,,Q3 2023 Model,
,,T,T,T,R,,,,,W_A_81,,W_A_51,,W_M_20,D,D,H,,,This Estimated is in,US Dollars Base,At an exchange rate of,,,,,,Manual,USA,Soils,"4 - Hard Clays/Sands, Glacial till",,Steep Hills,
,,1,2,3,Y,,,W_A_106,W_A_142,W_A_82,,,,W_M_21,E,E,K,,,,,,,,,,,QTY's,500,1.254302,"3 - Dense Sands/Clays, Weathered Shales",,TOTAL,
,,=,=,=,,,,,,,,,,W_M_22,=,=,=,=,,SOW ITEM DESCRIPTION,,,,,,,,NEER,UoM,,UNIT RATES,,EST. $'S,





,312-02-03.4105,312-,02-,03.4105,,,,,,,,,,W_M_148,Culverts,3,3,03.4105,,"Road: New Road Culverts (30"" dia. and Smaller)",,,,,C,,,4800,Lf.,,55.282728,,265357.093928,
,312-02-03.4106,312-,02-,03.4106,,,,,,,,,,W_M_149,Culverts,3,3,03.4106,,"Road: New Road Culverts (36"" dia. and Larger)",,,,,C,,,990,Lf.,,142.665104,,141238.45322,
,,,,,,,,,,,,,,W_M_150,Civil,3,3,151,,Road: Temporary Drop Existing Utility Lines,,,,,C,,,,,,,,,
,312-02-03.4201,312-,02-,03.4201,,,,,,,,,,W_M_151,Civil,3,3,03.4201,,Temporary Drop - Single Phase,,,,,C,,,12,Ea.,,6241.598311,,74899.179738,
,312-02-03.4202,312-,02-,03.4202,,,,,,,,,,W_M_152,Civil,3,3,03.4202,,Temporary Drop - Three Phase,,,,,C,,,6,Ea.,,9808.225918,,58849.355508,
,,,,,,,,,,,,,,W_M_153,Civil,3,3,154,,Road: Rework/Relocate/Bury Existing Utility Lines,,,,,C,,,,,,,,,
,312-02-03.4301,312-,02-,03.4301,,,,,,,,,,W_M_154,Civil,3,3,03.4301,,Relocate or Bury - Single Phase,,,,,C,,,18,Ea.,,17833.138033,,320996.484591,
,312-02-03.4302,312-,02-,03.4302,,,,,,,,,,W_M_155,Civil,3,3,03.4302,,Relocate or Bury - Three Phase,,,,,C,,,0,Ea.,,26749.707049,,0,
,,Header,,3.5,,,,,,,,,,W_M_156,Civil,3,3,3.5,,SITE AREAS (Setup & Restoration),,,,,C,,,,Gravel Coverage,0.9,,,,
,,,,,,,,,,,,,,W_M_157,Civil,3,3,158,,Clear and Prep Site Areas,,,,,C,,,,,Gravel Thickness (in.),,,,
,312-02-03.5101,312-,02-,03.5101,,,,,,,,,,W_M_158,Civil,3,3,03.5101,,Clear/Level/Prep/Setup the areas for: Surfaced Parking/Trailers/Laydown,,,,in. of Gravel,C,,,17.84,Ac.,4,46542.778284,,830323.164594,
,312-02-03.5102,312-,02-,03.5102,,,,,,,,,,W_M_159,Civil,3,3,03.5102,,Clear/Level/Prep/Setup the areas for: Unsurfaced Parking/Trailers/Laydown,,,,in. of Gravel,C,,,0,Ac.,4,14123.845322,,0,
,,,,,,,,,,,,,,W_M_160,Civil,3,3,161,,,,No of Batch Plant Locations:,,,C,,,,,1,,,,
,312-02-03.5103,312-,02-,03.5103,,,,,,,,,,W_M_161,Civil,3,3,03.5103,,Clear/Level/Prep/Setup the areas for: Batch Plant(s) Area:,,,,in. of Gravel,C,,,4,Ac.,4,50144.881947,,200579.527788,
,,,,,,,,,,,,,,W_M_162,Civil,3,3,163,,SETUP/PREP THE AREAS FOR:,,,,,C,,,,,,,,,
,312-02-03.5201,312-,02-,03.5201,,,,,,,,,,W_M_163,Civil,3,3,03.5201,,Setup/Prep Areas For: Gravel/Caliche Pit:,,Reopen or Create,,,C,,,0,Ac.,,11591.539721,,0,
,,,,,,,,,,,,,,W_M_164,Civil,3,3,165,,"RECLAIM, RESTORE & REVEGETATION FOR AREAS:",,,,,C,,,,,,,,,
,312-02-03.5301,312-,02-,03.5301,,,,,,,,,,W_M_165,Civil,3,3,03.5301,,"Reclaim, Restore & Revegetate For: Surfaced Parking/Trailers/Laydown",,,,,C,,,17.84,Ac.,,29465.911304,,525671.85766,
,312-02-03.5302,312-,02-,03.5302,,,,,,,,,,W_M_166,Civil,3,3,03.5302,,"Reclaim, Restore & Revegetate For: Unsurfaced Parking/Trailers/Laydown",,,,,C,,,0,Ac.,,5,,0,
,312-02-03.5303,312-,02-,03.5303,,,,,,,,,,W_M_167,Civil,3,3,03.5303,,"Reclaim, Restore & Revegetate For: Batch Plant(s):",,,,,C,,,4,Ac.,,14732.955652,,58931.822608,
,,,,0,,,,,,,,,,W_M_168,Civil,3,3,169,,CLEANUP & REVEGETATE FOR DISTURBED AREAS:,,,,,C,,,,,,,,,
,312-02-03.5401,312-,02-,03.5401,,,,,,,,,,W_M_169,Civil,3,3,03.5401,,Cleanup & Revegetate for disturbed areas: Substation Area:,,,,,C,,,5.751515,Ac.,,1783.313803,,10256.756359,
,312-02-03.5402,312-,02-,03.5402,,,,,,,,,,W_M_170,Civil,3,3,03.5402,,Cleanup & Revegetate for disturbed areas: WTG Locations:,,,,,C,,,230.99922,Ac.,,7133.255213,,1647776.390317,
,312-02-03.5403,312-,02-,03.5403,,,,,,,,,,W_M_171,Civil,3,3,03.5403,,Cleanup & Revegetate for disturbed areas: Gravel/Caliche Pit(s):,,,,,C,,,0,Ac.,,17833.138033,,0,
,,Header,,3.6,,,,,,,,,,W_M_172,EC,3,3,3.6,,EROSION CONTROL ITEMS,,,,,C,,,,,,,,,
,312-02-03.6001,312-,02-,03.6001,,,,,,,,,,W_M_173,EC,3,3,03.6001,,SWPPP Package Development by EPC,,(Storm Water Pollution Prev. Plan),,,C,,,0,Lot,,21399.765639,,0,
,312-02-03.6002,312-,02-,03.6002,,,,,,,,,,W_M_174,EC,3,3,03.6002,,Implementation of Owner’s SWPPP package,,,,,C,,,1,Lot,,17833.138033,,17833.138033,
,312-02-03.6003,312-,02-,03.6003,,,,,,,,,,W_M_175,EC,3,3,03.6003,,Rip Rap for Erosion Control,,,Qty per WTG,Qty per Rds.,C,,,3197,Cy.,,320.996485,,1026225.761237,
,312-02-03.6004,312-,02-,03.6004,,,,,,,,,,W_M_176,EC,3,3,03.6004,,Furnish & Install Hay or Straw Bales,,,12,1 per 100 LF,C,,,3517.08,Ea.,,26.749707,,94080.859669,
,312-02-03.6005,312-,02-,03.6005,,,,,,,,,,W_M_177,EC,3,3,03.6005,,Furnish & Install Straw Wattles,,,50 LF,25%  New roads,C,,,61427,Lf.,,5.349941,,328630.850983,
,312-02-03.6006,312-,02-,03.6006,,,,,,,,,,W_M_178,EC,3,3,03.6006,,Furnish & Install Sediment Traps,,,,,C,,,28.9672,Ea.,,2139.976564,,61989.129123,
,312-02-03.6007,312-,02-,03.6007,,,,,,,,,,W_M_179,EC,3,3,03.6007,,Silt Fencing,,,110 LF,33% All Roads,C,,,85747.64,Lf.,,4.458285,,382287.375027,
,312-02-03.6008,312-,02-,03.6008,,,,,,,,,,W_M_180,EC,3,3,03.6008,,Erosion Control Maintenance,,,,,C,,,1,Lot,,756125.052592,,756125.052592,
,,Header,,3.7,,,,,,,,,,W_M_181,Civil,3,3,3.7,,MISC. CIVIL OTHER,,,,,C,,,,,,,,,
,312-02-03.7001,312-,02-,03.7001,,,,,,,,,,W_M_182,Civil,3,3,03.7001,,SPCC Package Development by EPC,,"Spill Prev., Control & Counter.)(",,,C,,,0,Lot,,21399.765639,,0,
,312-02-03.7002,312-,02-,03.7002,,,,,,,,,,W_M_183,Civil,3,3,03.7002,,SPCC Package Implementation by EPC,,,,,C,,,1,Lot,,8916.569016,,8916.569016,
,312-02-03.7003,312-,02-,03.7003,,,,,,,,,,W_M_184,Civil,3,3,03.7003,,Repair to Existing Site Terraces,,,,,C,,,12,Ea.,,891.656902,,10699.88282,
,312-02-03.7004,312-,02-,03.7004,,,,,,,,,,W_M_185,Civil,3,3,03.7004,,Repair of Over or Extreme Compaction of Soil,,,,,C,,,0,Ac.,,6241.598311,,0,
,312-02-03.7005,312-,02-,03.7005,,,,,,,,,,W_M_186,Civil,3,3,03.7005,,Crop Damage to Landowners,,,,,C,,,0,Ac.,,891.656902,,0,
,312-02-03.7006,312-,02-,03.7006,,,,,,,,,,W_M_187,Timber,3,3,03.7006,,Timber Removal,,,,,C,,,0,Ac.,"Dense Timber, Clear chip spread",8993.519007,,0,
,312-02-03.7007,312-,02-,03.7007,,,,,,,,,,W_M_188,Civil,3,3,03.7007,,Livestock Management,,,,,C,,,0,Hr.,,178.33138,,0,
,312-02-03.7008,312-,02-,03.7008,,,,,,,,,,W_M_189,Winter,3,3,03.7008,,Snow Removal,,,,,C,,,279,Hr.,,445.828451,,124386.137779,
,312-02-03.7009,312-,02-,03.7009,,,,,,,,,,W_M_190,Civil,3,3,03.7009,,Drain Tile Repair – Civil Construction,,,,,C,,,0,Lot,,0,,0,
,192,,,,,,,,,,,,,W_M_191,,,-,192,,-,-,-,-,-,,,,-,-,,-,,-,
,,,,,,,,,,,,,,W_M_192,,,,193,,,,,,,,,,,,,,,26972951.201008,
,,,,,,,,,,,,,,W_M_193,,,,194,,,,,,,,,,,,,,,,
,,Header,,4.0,,,,,,,,,,W_M_194,,,,4.0,,WTG FOUNDATION CONSTRUCTION ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,W_M_195,,,-,196,,-,-,-,-,-,,,,-,-,,-,,-,
,,Header,,4.1,,,,,,,,,,W_M_196,,,,4.1,,MOB/DEMOB: FOR FND. CONST.,,,,,,,,,,,,,,
,314-01-04.1001,314-,01-,04.1001,,,,,,,,,,W_M_197,Foundations,4,4,04.1001,,Mob/Demob for Foundation Construction,,,,,C,,,1,Lot,,345624.518361,,345624.518361,
,,Header,,4.2,,,,,,,,,,W_M_198,Foundations,4,4,4.2,,WTG FOUNDATION ENGINEERING,,,,,C,,,,,,,,,
,314-01-04.2001,314-,01-,04.2001,,,,,,,,,,W_M_199,Foundations,4,4,04.2001,,WTG Foundation GeoTech Testing,,,,,C,,,0,Ea.,NEER,689531.30973,,0,
,314-01-04.2002,314-,01-,04.2002,,,,,,,,,,W_M_200,Foundations,4,4,04.2002,,Seismic Refraction Testing,,,,,C,,,0,Lot,NEER,2732.4,,0,
,314-01-04.2003,314-,01-,04.2003,,,,,,,,,,W_M_201,Foundations,4,4,04.2003,,Contractor Foundation Design and QA/QC,,,,,C,,,1,Lot,,344036.898929,,344036.898929,
,314-01-04.2004,314-,01-,04.2004,,,,,,,,,,W_M_202,Foundations,4,4,04.2004,,Engineering Certifications and Compliance,,,,,C,,,1,Lot,,68051.254733,,68051.254733,
,314-01-04.2005,314-,01-,04.2005,,,,,,,,,,W_M_203,Foundations,4,4,04.2005,,Engineering Fee and QA & QC (Tensionless Pier and/or Rock Anchor Design),,,,,US,,,0,Ea.,WTG ,6000,,0,
,,Header,,4.30,,,,,,,,,,W_M_204,Foundations,4,4,4.30,,WTG FOUNDATIONS CONSTRUCTION,,Spread Footing,,Type 1:,C,,,GE,2.82,127,89,,,
,,,,,,,,,W_A_88,W_A_87,,,,W_M_205,Foundations,,4,206,,,Dia,    Depth of Water Table,,Soil Pressure,C,,,53.653846,Ft Dia,10,3500,PSF,,
,314-01-04.3001,314-,01-,04.3001,,,,,,,,,,W_M_206,Foundations,4,4,04.3001,,WTG foundation installation Spread Footing Type 1,,Quantity of Found:,,,C,,,106,Ea.,,289902.475174,,30729662.368457,
,,,,,,,,,W_A_83,,,,,W_M_207,Foundations,,4,208,,,,Conc. - Structural:,          Cement Type,,C,,,349.861538,Cy.,Type 2,260.012074,,,
,,,,,,,,,,,,,,W_M_208,Foundations,,4,209,,,,Conc. - Slurry:,,,C,,,23.341348,Cy.,,286.440474,,,
,,,,,,,,,,,,,,W_M_209,Foundations,,4,210,,,,Excavation:,,,C,,,1620.377559,Cy.,1,17.264054,,,
,,,,,,,,,,,,,,W_M_210,Foundations,,4,211,,,,Anchor Bolts:,,,C,,,6678,lbs,1,10.34322,,,
,,,,,,,,,W_A_78,,,,,W_M_211,Foundations,,4,212,,,,Formwork:,,,C,,,408.891323,Sf.,Zone 2B,12.483197,,,
,,,,,,,,,W_A_90,,,,,W_M_212,Foundations,,4,213,,,,Rebar:,,,C,,,24.884615,Tn.,Circle,3178.736474,,,
,,,,,,,,,,,,,,W_M_213,Foundations,,4,214,,,,Embeds:,,,C,,,1813.565226,Lb.,,6.063267,,,
,,,,,,,,,,,,,,W_M_214,,,4,215,,,,Conduit:,,,,,,,,,,,,
,,,,,,,W_A_41,W_A_42,W_A_43,W_A_45,,,,W_M_215,Foundations,4,4,216,,WTG FOUNDATIONS CONSTRUCTION,,Spread Footing,Safe Harbor,Type 2:,C,,,GE,2.82,127,89,,,
,,,,,,,,,W_A_93,W_A_92,,,,W_M_216,Foundations,,4,217,,,Dia,    Depth of Water Table,,Soil Pressure,C,,,53.653846,Ft Dia,10,3500,PSF,,
,314-01-04.3002,314-,01-,04.3002,,,W_A_40,,,,,,,W_M_217,Foundations,4,4,04.3002,,WTG foundation installation Spread Footing Type 2,,Quantity of Found:,,,C,,,0,Ea.,,0,,0,
,,,,,,,,,,,,,,W_M_218,Foundations,,4,219,,,,Conc. - Structural:,          Cement Type,,C,,,349.861538,Cy.,Type 2,260.012074,,,
,,,,,,,,,,,,,,W_M_219,Foundations,,4,220,,,,Conc. - Slurry:,,,C,,,23.341348,Cy.,,286.440474,,,
,,,,,,,,,,,,,,W_M_220,Foundations,,4,221,,,,Excavation:,,,C,,,1620.377559,Cy.,1,17.264054,,,
,,,,,,,,,,,,,,W_M_221,Foundations,,4,222,,,,Anchor Bolts:,,,C,,,6678,lbs,1,10.34322,,,
,,,,,,,,,,,,,,W_M_222,Foundations,,4,223,,,,Formwork:,,,C,,,408.891323,Sf.,Zone 2B,12.483197,,,
,,,,,,,,,W_A_95,,,,,W_M_223,Foundations,,4,224,,,,Rebar:,,,C,,,24.884615,Tn.,Circle,3178.736474,,,
,,,,,,,,,,,,,,W_M_224,Foundations,,4,225,,,,Embeds:,,,C,,,1813.565226,Lb.,,6.063267,,,
,,,,,,,,,,,,,,W_M_225,,,4,226,,,,Conduit:,,,,,,,,,,,,
,,,,,,,,,,,,,,W_M_226,Foundations,4,4,227,,WTG FOUNDATIONS CONSTRUCTION,,Spread Footing,Secondary,Type 3:,C,,,GE,2.82,127,89,,,
,,,,,,,,,,,,,,W_M_227,Foundations,,4,228,,,Dia,    Depth of Water Table,,Soil Pressure,C,,,61.701923,Ft Dia,2,3500,PSF,,
,314-01-04.3003,314-,01-,04.3003,,,,,,,,,,W_M_228,Foundations,4,4,04.3003,,WTG foundation installation Spread Footing Type 3,Quantity of Found:,,,,C,,,0,Ea.,0,333969.425956,,0,
,,,,,,,,,,,,,,W_M_229,Foundations,,4,230,,,Conc. - Structural:,          Cement Type,,,C,,,402.340769,Cy.,Type 2,260.012074,,,
,,,,,,,,,,,,,,W_M_230,Foundations,,4,231,,,Conc. - Slurry:,,,,C,,,30.443986,Cy.,,286.440474,,,
,,,,,,,,,,,,,,W_M_231,Foundations,,4,232,,,Excavation:,,,,C,,,1863.434193,Cy.,1.15,17.264054,,,
,,,,,,,,,,,,,,W_M_232,Foundations,,4,233,,,Anchor Bolts:,,,,C,,,7679.7,lbs,1,10.34322,,,
,,,,,,,,,,,,,,W_M_233,Foundations,,4,234,,,Formwork:,,,,C,,,434.175162,Sf.,Zone 2B,12.483197,,,
,,,,,,,,,,,,,,W_M_234,Foundations,,4,235,,,Rebar:,,,,C,,,28.617308,Tn.,Circle,3178.736474,,,
,,,,,,,,,,,,,,W_M_235,Foundations,,4,236,,,Embeds:,,,,C,,,2085.60001,Lb.,,6.063267,,,
,,,,,,,,,,,,,,W_M_236,,,4,237,,,,Conduit:,,,,,,,,,,,,
,,Header,,4.31,,,,,,,,,,W_M_237,Foundations,4,4,4.31,,WTG FOUNDATIONS CONSTRUCTION,,Tensionless,,Type 1:,C,,,GE,2.82,127,89,,,
,,,,,,,,,,,,,,W_M_238,Foundations,,4,239,,Tensionless,Depth,    Depth of Water Table,,Soil Pressure,C,,,32,Ft Depth,10,3500,PSF,,
,314-01-04.3101,314-,01-,04.3101,,,W_A_90,,,,,,,W_M_239,Foundations,4,4,04.3101,,WTG foundation installation Tensionless Pier – Type 1,Quantity of Found:,,Ft.-O.D.,__ Ft,C,,,0,Ea.,16,218013.434462,,0,
,,,,,,,,,,,,,,W_M_240,Foundations,,4,241,,,Conc. - Structural:,,Ft.-I.D.,12 Ft,C,,,126.62277,Cy.,12,281.33845,Type 2,,
,,,,,,,,,,,,,,W_M_241,Foundations,,4,242,,,Conc. - Slurry:,,Ft.-Depth,,C,,,97.738667,Cy.,32,310.51521,,,
,,,,,,,,,,,,,,W_M_242,Foundations,,4,243,,,Excavation:,,Ft.-Top Thk,1 Ft,C,,,453.991452,Cy.,0,38.364564,Percent of Rock,,
,,,,,,,,,,,,,,W_M_243,Foundations,,4,244,,,Anchor Bolts:,32 Ft Long,Ft.-Top Btm,3 Ft,C,,,160,Ea.,1.5,330.062622,Slurry Width (Ft.),,
,,,,,,,,,,,,,,W_M_244,Foundations,,4,245,,,Formwork:,12 Ga CMP,,,C,,,2726.9088,Sf.,,21.399766,,,
,,,,,,,,,,,,,,W_M_245,Foundations,,4,246,,,Rebar or Radial Bolts,,,,C,,,3.051034,Tn.,,2764.136395,Radial Bolts,,
,,,,,,,,,,,,,,W_M_246,Foundations,,4,247,,,Embeds:,,,,C,,,1834.48192,Lb.,,4.101622,,,
,,,,,,,,,,,,,,W_M_247,,,4,248,,,Conduit:,,,,,,,0,Lf.,,0,,,
,,,,,,,,,,,,,,W_M_248,Foundations,4,4,249,,WTG FOUNDATIONS CONSTRUCTION,,Tensionless,,Type 2:,C,,,GE,2.82,127,89,,,
,,,,,,,,,,,,,,W_M_249,Foundations,,4,250,,Tensionless,Depth,    Depth of Water Table,,Soil Pressure,C,,,32,Ft Depth,10,3500,PSF,,
,314-01-04.3102,314-,01-,04.3102,,,W_A_40,,,,,,,W_M_250,Foundations,4,4,04.3102,,WTG foundation installation Tensionless Pier – Type 2,Quantity of Found:,,Ft.-O.D.,__ Ft,C,,,0,Ea.,16,218013.434462,,0,
,,,,,,,,,,,,,,W_M_251,Foundations,,4,252,,,Conc. - Structural:,,Ft.-I.D.,12 Ft,C,,,126.62277,Cy.,12,281.33845,Type 2,,
,,,,,,,,,,,,,,W_M_252,Foundations,,4,253,,,Conc. - Slurry:,,Ft.-Depth,,C,,,97.738667,Cy.,32,310.51521,,,
,,,,,,,,,,,,,,W_M_253,Foundations,,4,254,,,Excavation:,,Ft.-Top Thk,1 Ft,C,,,453.991452,Cy.,0,38.364564,Percent of Rock,,
,,,,,,,,,,,,,,W_M_254,Foundations,,4,255,,,Anchor Bolts:,32 Ft Long,Ft.-Top Btm,3 Ft,C,,,160,Ea.,1.5,330.062622,Slurry Width (Ft.),,
,,,,,,,,,,,,,,W_M_255,Foundations,,4,256,,,Formwork:,12 Ga CMP,,,C,,,2726.9088,Sf.,,21.399766,,,
,,,,,,,,,,,,,,W_M_256,Foundations,,4,257,,,Rebar or Radial Bolts,,,,C,,,3.051034,Tn.,,2764.136395,Radial Bolts,,
,,,,,,,,,,,,,,W_M_257,Foundations,,4,258,,,Embeds:,,,,C,,,1834.48192,Lb.,,4.101622,,,
,,,,,,,,,,,,,,W_M_258,,,4,259,,,Conduit:,,,,,,,0,Lf.,,0,,,
,,Header,,4.311,,,,,,,,,,W_M_259,Foundations,4,4,4.311,,WTG FOUNDATIONS CONSTRUCTION,, Rock Anchor:,,Type 1:,C,,,GE,2.82,127,89,,,
,,,,,,,,,,,,,,W_M_260,Foundations,,4,261,,Rock Anchors,Dia,    Depth of Water Table,,Soil Pressure,C,,,32,Ft Dia,10,3500,PSF,,
,314-01-04.3201,314-,01-,04.3201,,,,,,,,,,W_M_261,Foundations,4,4,04.3201,,WTG foundation installation Rock Anchors – Type 1,,Quantity of Found:,,Ft.-O.D.,C,,,0,Ea.,32,225014.688102,,0,
,,,,,,,,,,,,,,W_M_262,Foundations,,4,263,,,,Conc. - Structural:,,Ft.-I.D.,C,,,157.871218,Cy.,12,205.317683,Type 2,,
,,,,,,,,,,,,,,W_M_263,Foundations,,4,264,,,,Conc. - Slurry:,,Ft.-Depth,C,,,12.5664,Cy.,5.3,196.164518,,,
,,,,,,,,,,,,,,W_M_264,Foundations,,4,265,,,,Excavation:,,Ft.-Top Thk,C,,,262.187852,Cy.,0.1,47.955705,Percent of Rock,,
,,,,,,,,,,,,,,W_M_265,Foundations,,4,266,,,,Anchor Bolts:,6.3 Ft Long,Ft.-Top Btm,C,,,160,Ea.,0.333333,75.879295,,,
,,,,,,,,,,,,,,W_M_266,Foundations,,4,267,,,,Formwork:,,CMP (2) Walls,C,,,732.62112,Sf.,6.25,30.494666,2 CMP Walls,,
,,,,,,,,,,,,,,W_M_267,Foundations,,4,268,,,,Radial Bolts:,,Radial Bolts,C,,,11,Tn.,,4888.241466,Radial Bolts,,
,,,,,,,,,,,,,,W_M_268,Foundations,,4,269,,,,Embeds:,,,C,,,1794.48192,Lb.,,4.101622,,,
,,,,,,,,,,,,,,W_M_269,Foundations,,4,270,,,,Rock Anchors:,,Length in (Ft.),C,,,14,Ea.,40,5317.841761,,,
,,,,,,,,,,,,,,W_M_270,,,4,271,,,,Conduit:,,,,,,0,Lf.,,0,,,
,,,,,,,,,,,,,,W_M_271,Foundations,4,4,272,,WTG FOUNDATIONS CONSTRUCTION,, Rock Anchor:,,Type 2:,C,,,GE,2.82,127,89,,,
,,,,,,,,,,,,,,W_M_272,Foundations,,4,273,,Rock Anchors,Dia,    Depth of Water Table,,Soil Pressure,C,,,32,Ft Dia,10,3500,PSF,,
,314-01-04.3202,314-,01-,04.3202,,,W_A_40,,,,,,,W_M_273,Foundations,4,4,04.3202,,WTG foundation installation Rock Anchors – Type 2,,Quantity of Found:,,Ft.-O.D.,C,,,0,Ea.,32,238453.15559,,0,
,,,,,,,,,,,,,,W_M_274,Foundations,,4,275,,,,Conc. - Structural:,,Ft.-I.D.,C,,,157.871218,Cy.,12,281.33845,Type 2,,
,,,,,,,,,,,,,,W_M_275,Foundations,,4,276,,,,Conc. - Slurry:,,Ft.-Depth,C,,,12.5664,Cy.,5.3,310.51521,,,
,,,,,,,,,,,,,,W_M_276,Foundations,,4,277,,,,Excavation:,,Ft.-Top Thk,C,,,262.187852,Cy.,0.1,47.955705,Percent of Rock,,
,,,,,,,,,,,,,,W_M_277,Foundations,,4,278,,,,Anchor Bolts:,6.3 Ft Long,Ft.-Top Btm,C,,,160,Ea.,0.333333,75.879295,,,
,,,,,,,,,,,,,,W_M_278,Foundations,,4,279,,,,Formwork:,,CMP (2) Walls,C,,,732.62112,Sf.,6.25,30.494666,2 CMP Walls,,
,,,,,,,,,,,,,,W_M_279,Foundations,,4,280,,,,Rebar:,,Radial Bolts,C,,,11,Tn.,,4888.241466,Radial Bolts,,
,,,,,,,,,,,,,,W_M_280,Foundations,,4,281,,,,Embeds:,,,C,,,1794.48192,Lb.,,4.101622,,,
,,,,,,,,,,,,,,W_M_281,Foundations,,4,282,,,,Rock Anchors:,,Length in (Ft.),C,,,14,Ea.,40,5317.841761,,,
,,,,,,,,,,,,,,W_M_282,,,4,283,,,,Conduit,,,,,,0,Lf.,,0,,,
,,Header,,4.32,,,,,,,,,,W_M_283,Foundations,4,4,4.32,,WTG FOUNDATIONS CONSTRUCTION,,Use of Lattice Tower,,Type 1:,C,,,,Mono Tower,,,,,
,,,,,,,W_A_90,,,,,,,W_M_284,Foundations,4,4,285,,WTG Lattice Tower Cassion Foundations ,,,Use of Lattice Tower,,C,,,0,Ea.,,423779.799106,,0,
,,,,,,,,,,,,,,W_M_285,Foundations,,4,286,,,Conc. - Structural:,,Number per Tower:,,C,,,595.740444,Cy.,8,281.33845,Type 2,,
,,,,,,,,,,,,,,W_M_286,Foundations,,4,287,,,Excavation:,,Caissons Diameter: (Ft.),,C,,,536.1664,Cy.,8,319.431779,,,
,,,,,,,,,,,,,,W_M_287,Foundations,,4,288,,,Anchor Bolts:,,Cassions Length: (Ft.),,C,,,64,Ea.,40,142.843436,,,
,,,,,,,,,,,,,,W_M_288,Foundations,,4,289,,,Formwork:,,Above Ground: (Ft.),,C,,,804.2496,Sf.,4,5.349941,,,
,,,,,,,,,,,,,,W_M_289,Foundations,,4,290,,,Rebar:,,,,C,,,32.765724,Tn.,0.1,1783.492135,,,
,,,,,,,,,,,,,,W_M_290,Foundations,,4,291,,,Embeds:,,,,C,,,2382.961778,Lb.,,2.318308,,,
,,,,,,,,,,,,,,W_M_291,Foundations,,4,292,,,Other:,,,,C,,,,,,0,,,
,,,,,,,,,,,,,,W_M_292,Foundations,,4,293,,,Other:,,,,C,,,,,,0,,,
,,,,,,,,,,,,,,W_M_293,Foundations,,4,294,,,Other:,,,,C,,,,,,0,,,
,,Header,,4.4,,,,,,,,,,W_M_294,Foundations,4,4,4.4,,"WTG FOUNDATION ""OTHER""",,,,,C,,,,,,,,,
,314-01-04.4001,314-,01-,04.4001,,,,,,,,,,W_M_295,Foundations,4,4,04.4001,,Foundation Anchor Bolt Protection - OUTSIDE,,,,,C,,,106,Ea.,,1622.815561,,172018.449465,
,314-01-04.4002,314-,01-,04.4002,,,,,,,,,,W_M_296,Foundations,4,4,04.4002,,Foundation Anchor Bolt Protection - INSIDE,,,,,C,,,0,Ea.,,1622.815561,,0,
,314-01-04.4003,314-,01-,04.4003,,,,,,,,,,W_M_297,Foundations,4,4,04.4003,,Bush Hammer Foundations for Grout,,,,,C,,,0,Ea.,,1141.320834,,0,
,314-01-04.4004,314-,01-,04.4004,,,,,,,,,,W_M_298,Foundations,4,4,04.4004,,Tensioning of Foundation Bolts,,,,,C,,,106,Ea.,,1943.812046,,206044.076831,
,314-01-04.4005,314-,01-,04.4005,,,,,,,,,,W_M_299,Foundations,4,4,04.4005,,Foundation Grouting Tower Base,,,,,C,,,106,Ea.,,5207.276306,,551971.288392,
,,Header,,4.5,,,,,,,,,,W_M_300,Winter,4,4,4.5,,COLD WEATHER FOUNDATION INSTALLATION,,,,,C,,,,,,,,,
,314-01-04.5001,314-,01-,04.5001,,,,,,,,,,W_M_301,Winter,4,4,04.5001,,"Winter Installation of Fnds.: Initial Set-up, Mob/Demob & Materials",,,,,C,,,0,Lot,,65090.95382,,0,
,314-01-04.5002,314-,01-,04.5002,,,,,W_A_28,,,,,W_M_302,Winter,4,4,04.5002,,Winter Installation of Fnds.: Per Fnd. Adder,,,,Winter Adder Required?:,C,,,0,Ea.,No,4886.279821,,0,
,314-01-04.5003,314-,01-,04.5003,,,,,,,,,,W_M_303,Winter,4,4,04.5003,,Winter Installation of Base Grouting: Per Fnd. Adder,,,,,C,,,0,Ea.,,4886.279821,,0,
,,Header,,4.6,,,,,,,,,,W_M_304,SoilsF,4,4,4.6,,"FOUNDATION ""MISC.""",,,,,C,,,,,,,,,
,314-01-04.6001,314-,01-,04.6001,,,,,,,,,,W_M_305,SoilsF,4,4,04.6001,,Dewatering for WTG Foundations,,,,,C,,,106,Ea.,,1943.812046,,206044.076831,
,314-01-04.6002,314-,01-,04.6002,,,,,,,,,,W_M_306,SoilsF,4,4,04.6002,,Foundation Excavation Spoil's Removal,,,,,C,,,0,Ea.,use for crushing,3245.631122,,0,
,314-01-04.6003,314-,01-,04.6003,,,,,W_A_96,,,,,W_M_307,SoilsF,4,4,04.6003,,Fnd. Backfill: Improve/Compaction,,,,% Found with Backfill Improvement:,C,,,31810,Cy.,0.25,14.26651,,453817.696659,
,314-01-04.6004,314-,01-,04.6004,,,,,W_A_100,,,,,W_M_308,SoilsF,4,4,04.6004,,WTG Foundation Bare Ground Cable & Rods,,,,,C,,,106,Ea.,1.5,14364.592685,,1522646.824657,
