
,,,B_A_7,ASSUMP_UID_COLUMNS,,,,,,B_M_1,,,,,,,,,,,,,,Project Name:,,Red Pricing Project Name,,,,,,,BESSPower OMNI,,,,,,,BESSPower,,,,,,,Vulcan Solar,,,,,,,Vulcan Solar,,,,,,,Vulcan Solar,,,,,,,Vulcan Solar,,,,,,
,,,,,,,,,,B_M_368,Collection,6,6,,,,OTHER ELECTRICAL,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,531-06-00~~531-06-08.9307,504-04-14.2001,,,,,,,,B_M_369,Collection,6,6,L,6.611,,Fault Detectors / Indicators:,,,,,C,,,,25.23,Set,,994.902253,,25101.383831,,25.23,Set,,994.902253,,25101.383831,,25.56,Set,,636.443102,,16267.485686,,180.51,Set,,555.245593,,100227.381932,,58.74,Set,,555.245593,,32615.126113,,125.1,Set,,555.245593,,69461.223642,,180.51,Set,,555.245593,,100227.381932,
,531-06-00~~531-06-08.9307,504-04-14.2001,,,,,,,,B_M_370,Collection,6,6,L,6.621,,"Lightning Arrestors: Beginning of Bess Strings, J-Boxes & Grd X-formers",,,,,C,,,,15,Ea.,,497.451126,,7461.766894,,15,Ea.,,497.451126,,7461.766894,,15,Ea.,,318.221551,,4773.323265,,99,Ea.,,277.622796,,27484.656837,,33,Ea.,,277.622796,,9161.552279,,69,Ea.,,277.622796,,19155.972947,,99,Ea.,,277.622796,,27484.656837,
,531-06-00~~531-06-20.4101,531-06-20.4101,,,,,,,,B_M_371,Collection,6,6,TeL,6.631,,DC Meter,,,,,C,,,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,531-06-00~~531-06-20.6101,531-06-20.6101,,,,,,,,B_M_372,Collection,6,6,TeL,6.631,,Dist. Aux Line Relay Panel,,,,,C,,,,0,Ea.,,615.86037,,0,,0,Ea.,,615.86037,,0,,0,Ea.,,393.968436,,0,,0,Ea.,,343.705882,,0,,0,Ea.,,343.705882,,0,,0,Ea.,,343.705882,,0,,0,Ea.,,343.705882,,0,
,531-06-00~~531-06-20.4201,531-06-20.4201,,,,,,,,B_M_373,Collection,6,6,TeL,6.641,,DC Disconnect Switch,,,,,C,,,,0,Ea.,,8506.414259,,0,,0,Ea.,,8506.414259,,0,,0,Ea.,,5441.588522,,0,,0,Ea.,,4747.349817,,0,,0,Ea.,,4747.349817,,0,,0,Ea.,,4747.349817,,0,,0,Ea.,,4747.349817,,0,
,,,,,,,,,,B_M_374,OHCollection,6,6,,6.7,,MISC COLLECTION INSTALLATION,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,531-06-00~~531-06-08.9307,531-06-08.9307,,,,,,,,B_M_375,OHCollection,6,6,,6.7,,Overhead Elec. Collection,,34.5,kV,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,531-06-00~~531-06-08.9307,531-06-08.9307,,,,,,,,B_M_376,OHCollection,6,6,,6.71,,Gas Detection,,,,,C,,,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,531-06-00~~531-06-08.9307,531-06-08.9307,,,,,,,,B_M_377,OHCollection,6,6,,6.72,,Comms Box,,,,,C,,,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,531-06-00~~531-06-08.9307,531-06-08.9307,,,,,,,,B_M_378,OHCollection,6,6,,6.73,,Combiner Box,,,,,C,,,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,531-06-00~~531-06-08.9307,531-06-08.9307,,,,,,,,B_M_379,OHCollection,6,6,,6.74,,Fire Control Panel,,,,,C,,,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,531-06-00~~531-06-08.9307,531-06-08.9307,,,,,,,,B_M_380,OHCollection,6,6,,6.75,,UPS,,,,,C,,,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,531-06-00~~531-06-08.9307,531-06-08.9307,,,,,,,,B_M_381,OHCollection,6,6,,6.76,,Other:,,,,,C,,,,0,Lot,,0,,0,,0,Lot,,0,,0,,0,Lot,,0,,0,,0,Lot,,0,,0,,0,Lot,,0,,0,,0,Lot,,0,,0,,0,Lot,,0,,0,
,,,,,,,,,,B_M_382,OHCollection,6,6,,6.8,,FIBER OPTIC WORK,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,531-06-00~~531-06-20.7001,531-06-20.7001,,,,,,,,B_M_383,Collection,6,6,L,6.81,,F.O. Cable Only - Installation,,Trench - Native Backfill W/Screening ,,,C,,,,25656.5,Ft.,,4.974511,,127628.548208,,22781.5,Ft.,,4.974511,,113326.828328,,23277.4375,Ft.,,3.182216,,74073.82264,,252364.3375,Ft.,,2.776228,,700620.930712,,78660.744625,Ft.,,2.776228,,218380.158843,,173818.592875,Ft.,,2.776228,,482560.038084,,252182.925,Ft.,,2.776228,,700117.288256,
,531-06-00~~531-06-20.7002,531-06-20.7002,,,,,,,,B_M_384,Collection,6,6,L,6.82,,F.O. Cable Terminations:  Single - 12 Fibers,,,,,C,,,,124,Ea.,,746.176689,,92525.909483,,124,Ea.,,746.176689,,92525.909483,,128,Ea.,,477.332326,,61098.537787,,988,Ea.,,416.434194,,411436.984164,,310,Ea.,,416.434194,,129094.600294,,679,Ea.,,416.434194,,282758.818064,,987,Ea.,,416.434194,,411020.549969,
,531-06-00~~531-06-20.7003,531-06-20.7003,,,,,,,,B_M_385,Collection,6,6,L,6.83,,F.O. Cable Terminations:  Single - 48 Fibers,,,,,C,,,,33,Ea.,,1741.078942,,57455.605082,,33,Ea.,,1741.078942,,57455.605082,,32,Ea.,,1113.775428,,35640.813709,,247,Ea.,,971.679787,,240004.907429,,78,Ea.,,971.679787,,75791.023399,,170,Ea.,,971.679787,,165185.563817,,247,Ea.,,971.679787,,240004.907429,
,531-06-00~~531-06-20.7004,531-06-20.7004,,,,,,,,B_M_386,Collection,6,6,L,6.84,,F.O. Cable Patch Panels/Splice Boxes:,,,,,C,,,,31,Ea.,,2735.981194,,84815.417026,,31,Ea.,,2735.981194,,84815.417026,,32,Ea.,,1750.21853,,56006.992971,,247,Ea.,,1526.92538,,377150.568817,,78,Ea.,,1526.92538,,119100.179626,,170,Ea.,,1526.92538,,259577.31457,,247,Ea.,,1526.92538,,377150.568817,
,,,,,,,,,,B_M_387,Collection,6,6,,6.9,,COLL. & COMM. CROSSINGS,,,,,C,,,,,,Percent Rock,,,,,,,Percent Rock,,,,,,,Percent Rock,,,,,,,Percent Rock,,,,,,,Percent Rock,,,,,,,Percent Rock,,,,,,,Percent Rock,,,,
,526-03-00~~526-03-06.9001,504-04-14.2001,,,,,,,,B_M_388,Collection,6,6,,6.91,,Elec.: Horizonal Borings,,,,,C,,,,0,Lf.,0,99.490225,,0,,0,Lf.,0,99.490225,,0,,0,Lf.,0,63.64431,,0,,0,Lf.,1,173.514248,,0,,0,Lf.,1,173.514248,,0,,0,Lf.,1,173.514248,,0,,0,Lf.,1,173.514248,,0,
,526-03-00~~526-03-06.9002,504-04-14.2001,,,,,,,,B_M_389,Collection,6,6,,6.92,,Elec.: Horizonal Boring Pits,,,,,C,,,,0,Ea.,,746.176689,,0,,0,Ea.,,746.176689,,0,,0,Ea.,,477.332326,,0,,0,Ea.,,416.434194,,0,,0,Ea.,,416.434194,,0,,0,Ea.,,416.434194,,0,,0,Ea.,,416.434194,,0,
,526-03-00~~526-03-06.9003,526-03-06.9003,,,,,,,,B_M_390,Collection,6,6,,6.93,,Elec.: Drainage Tile repair Work,,,,,C,,,,0,Ea.,State Multiplier,497.451126,,0,,0,Ea.,State Multiplier,497.451126,,0,,0,Ea.,State Multiplier,318.221551,,0,,0,Ea.,State Multiplier,277.622796,,0,,0,Ea.,State Multiplier,277.622796,,0,,0,Ea.,State Multiplier,277.622796,,0,,0,Ea.,State Multiplier,277.622796,,0,
,526-03-00~~526-03-06.9004,526-03-06.9004,,,,,,,,B_M_391,Collection,6,6,,6.94,,"Elec.: Overhead Crossing's - Highway's, Water, R.R. etc. (150Lf. Per Incident)",,,,,C,,,,0,Ft.,,124.362782,,0,,0,Ft.,,124.362782,,0,,0,Ft.,,79.555388,,0,,0,Ft.,,69.405699,,0,,0,Ft.,,69.405699,,0,,0,Ft.,,69.405699,,0,,0,Ft.,,69.405699,,0,
,-,-,,,,,,,,B_M_392,,,-,,-,,-,-,-,-,-,,,,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,
,,,,,,,,,,B_M_393,,,,,,,,,,,,,,,,,,,,,6141197.204692,,,,,,,5891290.19514,,,,,,,3632773.970701,,,,,,,33168251.650856,,,,,,,10397087.277251,,,,,,,22834812.583591,,,,,,,33143736.619703,
,,,,,,,,,,B_M_394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,B_M_395,,,,,,,,,,,,,,,,230,HV Voltage,LV Voltage,34.5,,,,230,HV Voltage,LV Voltage,34.5,,,,34.5,HV Voltage,LV Voltage,34.5,,,,34.5,HV Voltage,LV Voltage,34.5,,,,34.5,HV Voltage,LV Voltage,34.5,,,,34.5,HV Voltage,LV Voltage,34.5,,,,34.5,HV Voltage,LV Voltage,34.5,,,
,,,,,,,,,,B_M_396,,,,,7,,SUBSTATION MATERIAL  - NEER,,,,,,,,,123.3,XFMR MVA,,,,,,123.3,XFMR MVA,,,,,,117.8,XFMR MVA,,,,,,915.6,XFMR MVA,,,,,,286.1,XFMR MVA,,,,,,629.4,XFMR MVA,,,,,,915.6,XFMR MVA,,,,,
,,,,,,,,,,B_M_397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,B_M_398,,7.1,7.1,,7.1,,MAIN POWER TRANSFORMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,541-01-00~~541-01-07.1001,541-01-07.1001,,,,,,,,B_M_399,Sub,7.1,7.1,,7.11,,Main X-Frmr(s) - Equipment,,,,,,,,,1,Ea.,,4014024,,4014024,,1,Ea.,,4014024,,4014024,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,541-01-00~~541-01-07.1001,541-01-07.1001,,,,,,,,B_M_400,Sub,7.1,7.1,,7.12,,Main X-Frmr(s) - On Load Tap Changer,,,"""Option"", 15% Adder Base Case",,,,,,1,Ea.,,602103.6,,602103.6,,1,Ea.,,602103.6,,602103.6,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,541-01-00~~541-01-07.1001,541-01-07.1001,,,,,,,,B_M_401,Sub,7.1,7.1,,7.13,,Main X-Frmr(s) - Shipping,,"Incl'd Rail, Overland, etc.",,,,,,,1,Ea.,,521823.12,,521823.12,,1,Ea.,,521823.12,,521823.12,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,541-01-00~~541-01-07.1001,541-01-07.1001,,,,,,,,B_M_402,Sub,7.1,7.1,,7.14,,Main X-Frmr(s) - Dress out,,"Oil fill's, etc.",By XFMR OEM,,,,,,1,Ea.,,441542.64,,441542.64,,1,Ea.,,441542.64,,441542.64,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,,,,,,,,,,B_M_403,Sub,7,7,,7.2,,GROUNDING TRANSFORMERS,,,,,,,,,,,Required?,,,,,,,Required?,,,,,,,Required?,,,,,,,Required?,,,,,,,Required?,,,,,,,Required?,,,,,,,Required?,,,,
,541-02-00~~541-02-07.2901,541-02-07.2901,,,,,,,,B_M_404,Sub,7,7,,7.21,,Grounding X-formers,,2600,kVA,,,,,,0,Ea.,No,19961.719386,,0,,0,Ea.,No,19961.719386,,0,,0,Ea.,No,17500,,0,,0,Ea.,No,17500,,0,,0,Ea.,No,17500,,0,,0,Ea.,No,17500,,0,,0,Ea.,No,17500,,0,
,541-02-00~~541-02-07.2902,541-02-07.2902,,,,,,,,B_M_405,Sub,7,7,,7.22,,Grounding X-formers Termination Materials ,,,,,,,,,0,Ea.,,912.535743,,0,,0,Ea.,,912.535743,,0,,0,Ea.,,800,,0,,0,Ea.,,800,,0,,0,Ea.,,800,,0,,0,Ea.,,800,,0,,0,Ea.,,800,,0,
,541-02-00~~541-02-07.2902,541-02-07.2902,,,,,,,,B_M_406,Sub,7,7,,7.23,,Grounding X-formers Foundation/Support Fiberglass Box Pad,,,,,,,,,0,Ea.,,1539.904067,,0,,0,Ea.,,1539.904067,,0,,0,Ea.,,1350,,0,,0,Ea.,,1350,,0,,0,Ea.,,1350,,0,,0,Ea.,,1350,,0,,0,Ea.,,1350,,0,
,,,,,,,,,,B_M_407,Sub,7,7,,7.25,,SPECIAL SUBSTATION COSTS,,Amps,,,,,,,,,Size of Cap Banks in Mvars,,,,,,,Size of Cap Banks in Mvars,,,,,,,Size of Cap Banks in Mvars,,,,,,,Size of Cap Banks in Mvars,,,,,,,Size of Cap Banks in Mvars,,,,,,,Size of Cap Banks in Mvars,,,,,,,Size of Cap Banks in Mvars,,,,
,541-02-00~~541-02-07.2001,541-02-07.2001,,,,,,,,B_M_408,Sub,7,7,,7.251,,Capacitor Banks-HV (Shunt),,2000,Includes Circuit Switcher,,,,,,0,Ea.,0,65000,,0,,0,Ea.,0,65000,,0,,0,Ea.,0,0,,0,,0,Ea.,0,0,,0,,0,Ea.,0,0,,0,,0,Ea.,0,0,,0,,0,Ea.,0,0,,0,
,541-02-00~~541-02-07.2002,541-02-07.2002,,,,,,,,B_M_409,Sub,7,7,,7.252,,Capacitor Banks-HV (Series),,2000,Includes Circuit Switcher,,,,,,0,Ea.,0,81250,,0,,0,Ea.,0,81250,,0,,0,Ea.,0,0,,0,,0,Ea.,0,0,,0,,0,Ea.,0,0,,0,,0,Ea.,0,0,,0,,0,Ea.,0,0,,0,
,541-02-00~~541-02-07.2003,541-02-07.2003,,,,,,,,B_M_410,Sub,7,7,,7.253,,Capacitor Banks - Shunt - LV,,1200,Includes Circuit Switcher,,,,,,0,Ea.,0,30000,,0,,0,Ea.,0,30000,,0,,0,Ea.,0,30000,,0,,0,Ea.,0,30000,,0,,0,Ea.,0,30000,,0,,0,Ea.,0,30000,,0,,0,Ea.,0,30000,,0,
,541-02-00~~541-02-07.2004,541-02-07.2004,,,,,,,,B_M_411,Sub,7,7,,7.254,,Capacitor Bank - Series - LV,,1200,Includes Circuit Switcher,,,,,,1,Ea.,12,86876.787168,,86876.787168,,1,Ea.,12,86876.787168,,86876.787168,,0,Ea.,12,41250,,0,,0,Ea.,12,41250,,0,,0,Ea.,12,41250,,0,,0,Ea.,12,41250,,0,,0,Ea.,12,41250,,0,
,541-02-00~~541-02-07.2005,541-02-07.2005,,,,,,,,B_M_412,Sub,7,7,,7.255,,Reactor Banks - LV (Shunt) - Aire Core <138kV,,1200,Includes Circuit Switcher,,,,,,0,Ea.,0,,,0,,0,Ea.,0,,,0,,0,Ea.,0,,,0,,0,Ea.,0,,,0,,0,Ea.,0,,,0,,0,Ea.,0,,,0,,0,Ea.,0,,,0,
,541-02-00~~541-02-07.2006,541-02-07.2006,,,,,,,,B_M_413,Sub,7,7,,7.256,,Harmonic Filters - LV,,1200,,,,,,,0,Lt.,0,0,,0,,0,Lt.,0,0,,0,,0,Lt.,0,0,,0,,0,Lt.,0,0,,0,,0,Lt.,0,0,,0,,0,Lt.,0,0,,0,,0,Lt.,0,0,,0,
,,,,,,,,,,B_M_414,Sub,7,7,,7.257,,Special Other,,,,,,,,,0,Ea.,,,,0,,0,Ea.,,,,0,,0,Ea.,,,,0,,0,Ea.,,,,0,,0,Ea.,,,,0,,0,Ea.,,,,0,,0,Ea.,,,,0,
,,,,,,,,,,B_M_415,Sub,7,7,,7.3,,BREAKERS - HV/LV ,,Amps,Interrupt Rat.,,,,,,,Total Breakers (For OPEX),4,,,,,,Total Breakers (For OPEX),4,,,,,,Total Breakers (For OPEX),3,,,,,,Total Breakers (For OPEX),18,,,,,,Total Breakers (For OPEX),7,,,,,,Total Breakers (For OPEX),13,,,,,,Total Breakers (For OPEX),18,,,,
,541-02-00~~541-02-07.3001,541-02-07.3001,,,,,,,,B_M_416,Sub,7,7,,7.31,,Breakers - HV,,2000,50,,,,,,1,Ea.,,118000,,118000,,1,Ea.,,118000,,118000,,0,Ea.,,41600,,0,,0,Ea.,,41600,,0,,0,Ea.,,41600,,0,,0,Ea.,,41600,,0,,0,Ea.,,41600,,0,
,541-02-00~~541-02-07.3002,541-02-07.3002,,,,,,,,B_M_417,Sub,7,7,,7.32,,HV Breakers (Tie or Cap Banks),,2000,50,,,,,,0,Ea,,118000,,0,,0,Ea,,118000,,0,,0,Ea,,41600,,0,,0,Ea,,41600,,0,,0,Ea,,41600,,0,,0,Ea,,41600,,0,,0,Ea,,41600,,0,
,541-02-00~~541-02-07.6002,541-02-07.6002,,,,,,,,B_M_418,Sub,7,7,,7.33,,Control Panel for Capacitor Bank-HV,,,,,,,,,0,Ea,,39923.438772,,0,,0,Ea,,39923.438772,,0,,0,Ea,,35000,,0,,0,Ea,,35000,,0,,0,Ea,,35000,,0,,0,Ea,,35000,,0,,0,Ea,,35000,,0,
,541-02-00~~541-02-07.3100,541-02-07.3100,,,,,,,,B_M_419,Sub,7,7,,7.34,,Breakers - LV,,1200,50,,,,,,3,Ea.,,35700,,107100,,3,Ea.,,35700,,107100,,3,Ea.,,35700,,107100,,18,Ea.,,35700,,642600,,7,Ea.,,35700,,249900,,13,Ea.,,35700,,464100,,18,Ea.,,35700,,642600,
,541-02-00~~541-02-07.3100,541-02-07.3100,,,,,,,,B_M_420,Sub,7,7,,7.35,,LV Breakers (Tie or Cap Banks),,1200,50,,,,,,0,Ea,,35700,,0,,0,Ea,,35700,,0,,0,Ea,,35700,,0,,0,Ea,,35700,,0,,0,Ea,,35700,,0,,0,Ea,,35700,,0,,0,Ea,,35700,,0,
,,,,,,,,,,B_M_421,Sub,7,7,,7.4,,SWITCHES - HV/LV,,Type,Amps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,541-02-00~~541-02-07.4001,541-02-07.4001,,,,,,,,B_M_422,Sub,7,7,,7.41,,Disconnect Switches - HV,,Vrtl_Brk_Mtr,2000,,,,,,1,Ea.,,24410.331135,,24410.331135,,1,Ea.,,24410.331135,,24410.331135,,0,Ea.,,12600,,0,,0,Ea.,,12600,,0,,0,Ea.,,12600,,0,,0,Ea.,,12600,,0,,0,Ea.,,12600,,0,
,541-02-00~~541-02-07.4002,541-02-07.4002,,,,,,,,B_M_423,Sub,7,7,,7.42,,Disconnect Switches - HV,,Swing_Handle,2000,,,,,,0,Ea.,,14828.70583,,0,,0,Ea.,,14828.70583,,0,,0,Ea.,,6900,,0,,0,Ea.,,6900,,0,,0,Ea.,,6900,,0,,0,Ea.,,6900,,0,,0,Ea.,,6900,,0,
,541-02-00~~541-02-07.4100,541-02-07.4100,,,,,,,,B_M_424,Sub,7,7,,7.43,,Disconnect Switches - LV,,Hook_Stick,1200,,,,,,6,Ea.,,2281.339358,,13688.03615,,6,Ea.,,2281.339358,,13688.03615,,6,Ea.,,2000,,12000,,36,Ea.,,2000,,72000,,14,Ea.,,2000,,28000,,26,Ea.,,2000,,52000,,36,Ea.,,2000,,72000,
,541-02-00~~541-02-07.4100,541-02-07.4100,,,,,,,,B_M_425,Sub,7,7,,7.44,,Disconnect Switches - LV,,Swing_Handle,1200,,,,,,1,Ea.,,7466.82372,,7466.82372,,1,Ea.,,7466.82372,,7466.82372,,1,Ea.,,6546,,6546,,1,Ea.,,6546,,6546,,1,Ea.,,6546,,6546,,1,Ea.,,6546,,6546,,1,Ea.,,6546,,6546,
,,,,,,,,,,B_M_426,Sub,7,7,,7.5,,METERING UNITS,,Type,Amps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,541-02-00~~541-02-07.5001,541-02-07.5001,,,,,,,,B_M_427,Sub,7,7,,7.51,,Current Voltage Transformer (CVT) - HV,,Current,2000,,,,,,3,Ea.,,18022.580931,,54067.742794,,3,Ea.,,18022.580931,,54067.742794,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,541-02-00~~541-02-07.5002,541-02-07.5002,,,,,,,,B_M_428,Sub,7,7,,7.51,,Current Voltage Transformer (CVT) - LV,,Current,1200,,,,,,3,Ea.,,10266.027113,,30798.081338,,3,Ea.,,10266.027113,,30798.081338,,3,Ea.,,9000,,27000,,3,Ea.,,9000,,27000,,3,Ea.,,9000,,27000,,3,Ea.,,9000,,27000,,3,Ea.,,9000,,27000,
,541-02-00~~541-02-07.5003,541-02-07.5003,,,,,,,,B_M_429,Sub,7,7,,7.51,,Current Metering Transformer (CT),,Current,1200,,,,,,0,Ea.,,17110.045188,,0,,0,Ea.,,17110.045188,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,541-02-00~~541-02-07.5004,541-02-07.5004,,,,,,,,B_M_430,Sub,7,7,,7.52,,Potential Metering Transformer (PT),,Potential,1200,,,,,,0,Ea.,,17110.045188,,0,,0,Ea.,,17110.045188,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,541-02-00~~541-02-07.5005,541-02-07.5005,,,,,,,,B_M_431,Sub,7,7,,7.53,,Combo Metering Unit Transformer (CT/PT),,Combo,1200,,,,,,0,Ea.,,36501.429734,,0,,0,Ea.,,36501.429734,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,541-02-00~~541-02-07.5100,541-02-07.5100,,,,,,,,B_M_432,Sub,7,7,Aux,7.54,,Revenue Meter(s),,Revenue,1200,,,,,,2,Ea.,,36501.429734,,73002.859469,,2,Ea.,,36501.429734,,73002.859469,,2,Ea.,,23000,,46000,,2,Ea.,,23000,,46000,,2,Ea.,,23000,,46000,,2,Ea.,,23000,,46000,,2,Ea.,,23000,,46000,
,,,,,,,,,,B_M_433,Sub,7,7,,7.6,,BALANCE OF EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,541-02-00~~541-02-07.6001,541-02-07.6001,,,,,,,,B_M_434,Sub,7,7,,7.611,,Station Service Transformer,,SSVT,,,,,,,1,Ea.,,2737.60723,,2737.60723,,1,Ea.,,2737.60723,,2737.60723,,0,Ea.,,2400,,0,,0,Ea.,,2400,,0,,0,Ea.,,2400,,0,,0,Ea.,,2400,,0,,0,Ea.,,2400,,0,
,541-02-00~~541-02-07.6002,541-02-07.6100,,,,,,,,B_M_435,Sub,7,7,Aux,7.612,,Line Relay Panel,,Line_Relay_Panel,,1 for each Line Position,,,,,5,Ea.,,34220.090376,,171100.45188,,5,Ea.,,34220.090376,,171100.45188,,6,Ea.,,25000,,150000,,34,Ea.,,25000,,850000,,12,Ea.,,25000,,300000,,23,Ea.,,25000,,575000,,34,Ea.,,25000,,850000,
,541-02-00~~541-02-07.6003,541-02-07.6003,,,,,,,,B_M_436,Sub,7,7,,7.613,,Close Coupled Voltage Transformer (CCVT),,CCVT,2000,3 for each Line Position,,,,,3,Ea.,,15284.973701,,45854.921104,,3,Ea.,,15284.973701,,45854.921104,,0,Ea.,,5300,,0,,0,Ea.,,5300,,0,,0,Ea.,,5300,,0,,0,Ea.,,5300,,0,,0,Ea.,,5300,,0,
,541-02-00~~541-02-07.6004,541-02-07.6004,,,,,,,,B_M_437,Sub,7,7,,7.614,,Neutral Reactor,34.5 kV Voltage,Neutral_Reactor,,,,,,,1,Ea.,,4334.544781,,4334.544781,,1,Ea.,,4334.544781,,4334.544781,,0,Ea.,,3800,,0,,0,Ea.,,3800,,0,,0,Ea.,,3800,,0,,0,Ea.,,3800,,0,,0,Ea.,,3800,,0,
,541-02-00~~541-02-07.6005,541-02-07.6005,,,,,,,,B_M_438,Sub,7,7,,7.618,,Surge Arrestor - HV,,Surge_Arrestor_High,,"3 for each Line Position, XFMR, Shunt Cap Bank",,,,,6,Ea.,,5806.008667,,34836.052003,,6,Ea.,,5806.008667,,34836.052003,,3,Ea.,,1000,,3000,,3,Ea.,,1000,,3000,,3,Ea.,,1000,,3000,,3,Ea.,,1000,,3000,,3,Ea.,,1000,,3000,
,541-02-00~~541-02-07.6006,541-02-07.6006,,,,,,,,B_M_439,Sub,7,7,,7.619,,Surge Arrestor - LV,,Surge_Arrestor_Low,,"3 for each Circuit, Shunt Cap Bank",,,,,0,Ea.,,5806.008667,,0,,0,Ea.,,5806.008667,,0,,0,Ea.,,1000,,0,,0,Ea.,,1000,,0,,0,Ea.,,1000,,0,,0,Ea.,,1000,,0,,0,Ea.,,1000,,0,
,541-02-00~~541-02-07.6007,541-02-07.6007,,,,,,,,B_M_440,Sub,7,7,,7.62,,"Busswork, Rigid, 3 - phase",,,BusR,,,,,,109.625,Lf,,205.320542,,22508.264445,,109.625,Lf,,205.320542,,22508.264445,,94,Lf,,180,,16920,,375,Lf,,180,,67500,,245,Lf,,180,,44100,,375,Lf,,180,,67500,,375,Lf,,180,,67500,
,541-02-00~~541-02-07.6008,541-02-07.6008,,,,,,,,B_M_441,Sub,7,7,,7.621,,"Busswork, Rigid, 3 - phase - High Bay, HV",,,,,,,,,0,Lf,,234.202917,,0,,0,Lf,,234.202917,,0,,0,Lf,,180,,0,,0,Lf,,180,,0,,0,Lf,,180,,0,,0,Lf,,180,,0,,0,Lf,,180,,0,
,541-02-00~~541-02-07.6009,541-02-07.6009,,,,,,,,B_M_442,Sub,7,7,,7.622,,"Busswork, Cable, 3 - phase",,,BusC,,,,,,594,Lf,,41.064108,,24392.08042,,594,Lf,,41.064108,,24392.08042,,60,Lf,,36,,2160,,160,Lf,,36,,5760,,120,Lf,,36,,4320,,160,Lf,,36,,5760,,160,Lf,,36,,5760,
,541-02-00~~541-02-07.6010,541-02-07.6010,,,,,,,,B_M_443,Sub,7,7,,7.623,,"Busswork, Cable, 3 - phase - High Bay, HV",,Amps,,,,,,,0,Lf,,41.064108,,0,,0,Lf,,41.064108,,0,,0,Lf,,36,,0,,0,Lf,,36,,0,,0,Lf,,36,,0,,0,Lf,,36,,0,,0,Lf,,36,,0,
